"siteID","namedLocation","collectDate","eventID","sampleID","samplerType","towsTrapsVolume","taxonID","nauplii","zooMinimumLength","zooMaximumLength","zooWidth","adjCountPerBottle","aquaticSiteType","countPerL"
"LIRO","LIRO.AOS.littoral2",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.3","Schindler-Patalas",24,"LEPMIN","N",1.05,1.075,NA,160,"lake",6.66666666666667
"LIRO","LIRO.AOS.littoral2",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.3","Schindler-Patalas",24,"ASPPRI","N",0.4,0.4,NA,80,"lake",3.33333333333333
"LIRO","LIRO.AOS.littoral2",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.3","Schindler-Patalas",24,"CYCSP","N",0.35,0.825,NA,400,"lake",16.6666666666667
"LIRO","LIRO.AOS.littoral2",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.3","Schindler-Patalas",24,"KERTAU","N",0.2,0.225,NA,5280,"lake",220
"LIRO","LIRO.AOS.littoral2",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.3","Schindler-Patalas",24,"KERSER","N",0.15,0.15,NA,80,"lake",3.33333333333333
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"SYNSP8","N",0.1,0.275,NA,1807,"lake",75.2916666666667
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"DIASP","N",0.875,0.875,NA,21,"lake",0.875
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"KERCOC","N",0.125,0.15,NA,168,"lake",7
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"KERCRA","N",0.175,0.175,NA,105,"lake",4.375
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"KERTAU","N",0.2,0.2,NA,1113,"lake",46.375
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"ASCECA","N",0.1,0.15,NA,168,"lake",7
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"POLSP20","N",0.075,0.15,NA,1282,"lake",53.4166666666667
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"KELLON","N",0.15,0.15,NA,1197,"lake",49.875
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"CALSP1","N",0.45,0.6,NA,315,"lake",13.125
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"KELBOS","N",0.125,0.125,NA,84,"lake",3.5
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"CONUNI","N",0.075,0.1,0.05,42,"lake",1.75
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"COPSP","N",0.15,0.325,NA,735,"lake",30.625
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"CYCSP","N",0.425,0.45,NA,42,"lake",1.75
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"CONSP8","N",0.1,0.2,0.09,105,"lake",4.375
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"GASSTY","N",0.1,0.125,NA,126,"lake",5.25
"LIRO","LIRO.AOS.littoral1",2021-04-14 17:46:00,"LIRO.20210414","LIRO.20210414.SCHINDLER.2","Schindler-Patalas",24,"KERTES","N",0.1,0.15,NA,252,"lake",10.5
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"TRISP31","N",0.35,0.35,0.075,5,"lake",0.208333333333333
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"CYCSP","N",0.275,0.575,NA,170,"lake",7.08333333333333
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"DIASP10","N",0.5,1,NA,20,"lake",0.833333333333333
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"KELBOS","N",0.1,0.1,NA,5,"lake",0.208333333333333
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"COPSP","Y",0.125,0.325,NA,450,"lake",18.75
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"TROPRA1","N",0.425,0.575,NA,190,"lake",7.91666666666667
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"KELLON","N",0.125,0.125,NA,210,"lake",8.75
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"CALSP1","N",0.325,0.8,NA,130,"lake",5.41666666666667
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"KERTAU","N",0.15,0.25,NA,120,"lake",5
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"DAPPUL1","N",0.675,1.2,NA,75,"lake",3.125
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"MESEDA","N",0.875,1.3,NA,40,"lake",1.66666666666667
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"CONSP8","N",0.225,0.225,0.075,5,"lake",0.208333333333333
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"POLSP20","N",0.1,0.1,NA,185,"lake",7.70833333333333
"LIRO","LIRO.AOS.littoral2",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.3","Schindler-Patalas",24,"LEPMIN","N",0.75,1,NA,415,"lake",17.2916666666667
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"COLSP12","N",NA,NA,0.05,20,"lake",0.833333333333333
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"KELBOS","N",0.1,0.1,NA,7,"lake",0.291666666666667
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"BDESP","N",0.175,0.175,NA,7,"lake",0.291666666666667
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"CALSP1","N",0.375,0.825,NA,307,"lake",12.7916666666667
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"LEPMIN","N",0.75,0.925,NA,100,"lake",4.16666666666667
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"KERTAU","N",0.15,0.25,NA,193,"lake",8.04166666666667
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"MESEDA","N",0.775,1.2,NA,67,"lake",2.79166666666667
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"DIASP10","N",0.45,0.75,NA,20,"lake",0.833333333333333
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"CYCSP","N",0.25,0.75,NA,180,"lake",7.5
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"TROPRA1","N",0.425,0.575,NA,227,"lake",9.45833333333333
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"COPSP","Y",0.1,0.25,NA,453,"lake",18.875
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"KELLON","N",0.125,0.125,NA,260,"lake",10.8333333333333
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"POLSP20","N",0.1,0.1,NA,427,"lake",17.7916666666667
"LIRO","LIRO.AOS.littoral1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.SCHINDLER.2","Schindler-Patalas",24,"KERCOC","N",0.125,0.125,NA,20,"lake",0.833333333333333
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"ORTMOD","N",0.825,1.05,NA,351,"lake",0.267123287671233
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"BDESP","N",0.2,0.2,NA,175,"lake",0.133181126331811
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"POLSP20","N",0.075,0.1,NA,9117,"lake",6.93835616438356
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"KERCRA","N",0.15,0.175,NA,1227,"lake",0.9337899543379
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"KELLON","N",0.15,0.15,NA,29981,"lake",22.8165905631659
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"LEPMIN","N",0.825,0.95,NA,2455,"lake",1.86834094368341
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"ACASP1","N",0.3,0.3,NA,175,"lake",0.133181126331811
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"CONUNI","N",0.075,0.075,0.05,526,"lake",0.400304414003044
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"TROPRA1","N",0.425,0.55,NA,1929,"lake",1.46803652968037
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"EPILAC","N",2.35,2.35,NA,175,"lake",0.133181126331811
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"DIASP10","N",0.45,0.95,NA,1227,"lake",0.9337899543379
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"ASCOVA","N",0.1,0.1,NA,351,"lake",0.267123287671233
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"KERCOC","N",0.125,0.175,NA,4909,"lake",3.73592085235921
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"DAPPUL1","N",1.15,2.425,NA,1753,"lake",1.33409436834094
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"MESEDA","N",0.825,1.55,NA,1052,"lake",0.800608828006088
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"CALSP1","N",0.375,0.7,NA,1578,"lake",1.20091324200913
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"HOLGIB","N",1.5,1.575,NA,526,"lake",0.400304414003044
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"CONSP8","N",0.075,0.075,0.05,526,"lake",0.400304414003044
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"GASSTY","N",0.1,0.1,NA,175,"lake",0.133181126331811
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"COPSP","Y",0.1,0.2,NA,20864,"lake",15.8782343987823
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"DAPSP1","N",0.675,0.925,NA,1753,"lake",1.33409436834094
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"CYCSP","N",0.25,0.8,NA,4032,"lake",3.06849315068493
"LIRO","LIRO.AOS.buoy.c1",2021-07-21 16:30:00,"LIRO.20210721","LIRO.20210721.TOWNET.1","tow net",1314,"KERTAU","N",0.2,0.25,NA,1052,"lake",0.800608828006088
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"COPSP","Y",0.08,0.08,NA,125,"lake",5.20833333333333
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"HOLGIB","N",0.6,0.8,NA,120,"lake",5
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"MESEDA","N",1.3,1.3,NA,15,"lake",0.625
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"KERTAU","N",0.3,0.3,0.1,30,"lake",1.25
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"LEPSP31","N",0.6,1,NA,650,"lake",27.0833333333333
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"DAPSP1","N",1.2,1.5,NA,10,"lake",0.416666666666667
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"CONSP9","N",0.15,0.15,0.08,25,"lake",1.04166666666667
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"KELLON","N",0.1,0.1,0.06,20,"lake",0.833333333333333
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"LEPMIN","N",1,1,NA,75,"lake",3.125
"LIRO","LIRO.AOS.littoral1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.2","Schindler-Patalas",24,"CYCSP1","N",0.3,0.3,NA,555,"lake",23.125
"LIRO","LIRO.AOS.buoy.c1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.TOWNET.1","tow net",1168,"LEPSP31","N",1.2,1.2,NA,250,"lake",0.214041095890411
"LIRO","LIRO.AOS.buoy.c1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.TOWNET.1","tow net",1168,"DAPSP1","N",0.8,1.8,NA,750,"lake",0.642123287671233
"LIRO","LIRO.AOS.buoy.c1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.TOWNET.1","tow net",1168,"CHASP13","N",3,3,NA,50,"lake",0.0428082191780822
"LIRO","LIRO.AOS.buoy.c1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.TOWNET.1","tow net",1168,"COPSP","Y",0.08,0.08,NA,2000,"lake",1.71232876712329
"LIRO","LIRO.AOS.buoy.c1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.TOWNET.1","tow net",1168,"CYCSP1","N",0.4,0.7,NA,7200,"lake",6.16438356164384
"LIRO","LIRO.AOS.buoy.c1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.TOWNET.1","tow net",1168,"KELLON","N",0.3,0.3,0.1,9300,"lake",7.96232876712329
"LIRO","LIRO.AOS.buoy.c1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.TOWNET.1","tow net",1168,"MESEDA","N",1.6,1.6,NA,200,"lake",0.171232876712329
"LIRO","LIRO.AOS.buoy.c1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.TOWNET.1","tow net",1168,"KERCOC","N",0.08,0.08,0.06,100,"lake",0.0856164383561644
"LIRO","LIRO.AOS.buoy.c1",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.TOWNET.1","tow net",1168,"HOLGIB","N",0.8,1.4,NA,250,"lake",0.214041095890411
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"LEPSP31","N",0.8,0.8,NA,91,"lake",3.79166666666667
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"HOLGIB","N",0.6,1,NA,5,"lake",0.208333333333333
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"KELLON","N",0.3,0.3,0.1,26,"lake",1.08333333333333
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"MESEDA","N",1.4,1.4,NA,2,"lake",0.0833333333333333
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"SIDCRY","N",1.4,1.4,NA,2,"lake",0.0833333333333333
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"DAPSP1","N",0.8,1,NA,9,"lake",0.375
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"COPSP","Y",0.08,0.08,NA,54,"lake",2.25
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"CYCSP1","N",0.3,0.6,NA,77,"lake",3.20833333333333
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"KERTAU","N",0.3,0.3,0.1,12,"lake",0.5
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"LEPMIN","N",1.1,1.1,NA,21,"lake",0.875
"LIRO","LIRO.AOS.littoral2",2021-09-09 16:12:00,"LIRO.20210909","LIRO.20210909.SCHINDLER.3","Schindler-Patalas",24,"CONSP9","N",0.06,0.06,0.04,282,"lake",11.75
"PRLA","PRLA.AOS.littoral2",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.3","Schindler-Patalas",24,"KERCOC",NA,0.1,0.1,NA,6250,"lake",260.416666666667
"PRLA","PRLA.AOS.littoral2",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.3","Schindler-Patalas",24,"POLSP20",NA,0.075,0.075,NA,3750,"lake",156.25
"PRLA","PRLA.AOS.littoral2",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.3","Schindler-Patalas",24,"BRAANG",NA,0.1,0.1,NA,57500,"lake",2395.83333333333
"PRLA","PRLA.AOS.littoral2",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.3","Schindler-Patalas",24,"KERQUA",NA,0.15,0.15,NA,240000,"lake",10000
"PRLA","PRLA.AOS.littoral2",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.3","Schindler-Patalas",24,"KERTES",NA,0.15,0.15,NA,18750,"lake",781.25
"PRLA","PRLA.AOS.littoral2",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.3","Schindler-Patalas",24,"BRASP22",NA,0.225,0.275,NA,12500,"lake",520.833333333333
"PRLA","PRLA.AOS.littoral1",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.1","Schindler-Patalas",24,"BRAANG",NA,0.1,0.125,NA,12960,"lake",540
"PRLA","PRLA.AOS.littoral1",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.1","Schindler-Patalas",24,"POLSP20",NA,0.075,0.075,NA,240,"lake",10
"PRLA","PRLA.AOS.littoral1",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.1","Schindler-Patalas",24,"KERQUA",NA,0.125,0.15,NA,48880,"lake",2036.66666666667
"PRLA","PRLA.AOS.littoral1",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.1","Schindler-Patalas",24,"BRASP22",NA,0.25,0.35,NA,400,"lake",16.6666666666667
"PRLA","PRLA.AOS.littoral1",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.1","Schindler-Patalas",24,"KERTES",NA,0.125,0.15,NA,1120,"lake",46.6666666666667
"PRLA","PRLA.AOS.littoral1",2015-05-12 17:00:00,"PRLA.20150512","PRLA.20150512.SCHINDLER.1","Schindler-Patalas",24,"KERCOC",NA,0.1,0.1,NA,1440,"lake",60
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"BRAANG",NA,0.1,0.125,NA,4072,"lake",169.666666666667
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"DIASP10",NA,0.5,0.5,NA,60,"lake",2.5
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"DIATHO",NA,0.825,0.825,NA,60,"lake",2.5
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"POLSP20",NA,0.1,0.1,NA,60,"lake",2.5
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"BOSLON",NA,0.175,0.225,NA,4192,"lake",174.666666666667
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"CALSP1",NA,0.675,0.95,NA,599,"lake",24.9583333333333
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"CONUNI",NA,0.075,0.1,0.05,1257,"lake",52.375
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"DAPSP1",NA,0.4,0.4,NA,120,"lake",5
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"COPSP","Y",0.1,0.25,NA,5749,"lake",239.541666666667
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"CYCSP",NA,0.35,0.55,NA,1078,"lake",44.9166666666667
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"LEPSIC",NA,0.95,1.325,NA,1377,"lake",57.375
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"KERQUA",NA,0.15,0.15,NA,599,"lake",24.9583333333333
"PRLA","PRLA.AOS.littoral1",2015-07-20 17:00:00,"PRLA.20150720","PRLA.20150720.SCHINDLER.1","Schindler-Patalas",24,"BRAHAV",NA,0.1,0.125,NA,120,"lake",5
"PRLA","PRLA.AOS.littoral2",2015-09-22 17:00:00,"PRLA.20150922","PRLA.20150922.SCHINDLER.2","Schindler-Patalas",24,"DIATHO",NA,0.875,0.9,NA,80,"lake",3.33333333333333
"PRLA","PRLA.AOS.littoral2",2015-09-22 17:00:00,"PRLA.20150922","PRLA.20150922.SCHINDLER.2","Schindler-Patalas",24,"BOSLON",NA,0.2,0.3,NA,400,"lake",16.6666666666667
"PRLA","PRLA.AOS.littoral2",2015-09-22 17:00:00,"PRLA.20150922","PRLA.20150922.SCHINDLER.2","Schindler-Patalas",24,"KERSP",NA,0.075,0.1,NA,280,"lake",11.6666666666667
"PRLA","PRLA.AOS.littoral2",2015-09-22 17:00:00,"PRLA.20150922","PRLA.20150922.SCHINDLER.2","Schindler-Patalas",24,"POLSP20",NA,0.1,0.1,NA,1080,"lake",45
